fdic_certificate_number,institution_name,state_name,fdic_id,docket,active,address,total_assets,bank_charter_class,change_code_1,change_code_2,change_code_3,change_code_4,change_code_5,change_code_6,change_code_7,change_code_8,change_code_9,change_code_10,change_code_11,change_code_12,change_code_13,change_code_14,change_code_15,occ_charter,chartering_agency,conservatorship,city,category_code,county_fips_code,county_name,established_date,last_updated,effective_date,end_effective_date,denovo_institute,total_deposits,equity_capital,fdic_geo_region,fdic_supervisory_region,fdic_supervisory_region_code,fed_reserve_district,fed_reserve_district_id,fed_reserve_unique_id,federal_charter,fdic_field_office,iba,inactive_flag,insurance_fund_membership,secondary_insurance_fund,deposit_insurance_date,credit_card_institution,bank_insurance_fund_member,insured_commercial_bank,deposit_insurance_fund_member,fdic_insured,saif_insured,insured_savings_institute,new_cert_number,oakar_institute,ots_region,last_structural_change,qbp_region,regulator,report_date,reporting_period_end_date,state_chartered,return_on_assets,roa_quarterly,roa_pretax,row_pretax_quarterly,return_on_equity,roe_quarterly,run_date,sasser_institute,law_sasser,state,state_fips_code,trade_name_1,trade_name_2,trade_name_3,trade_name_4,trade_name_5,trade_name_6,zip_code,occ_district,ultimate_cert_number,cfpb_supervisory_flag,cfpb_supervisory_start_date,cfpb_supervisory_end_date,offices_count,parent_fdic_cert,parent_parcert,high_holder_city,total_domestic_deposits,ffiec_call_report_filer,holding_company_flag,ag_lending_flag,ownership_type,top_holder,net_income,quarterly_net_income,office_count_domestic,office_count_foreign,office_count_us_territories,rssd_id,holding_company_state,subchap_s_indicator,trust_powers_status,asset_concentration_hierarchy,primary_specialization,csa_name,csa_fips_code,csa_indicator,cbsa_name,cbsa_fips_code,cbsa_metro_flag,cbsa_micro_flag,cbsa_division_name,cbsa_division_fips_code,cbsa_division_flag
12959,Cattaraugus County Bank,New York,8191,14283,True,116 Main St,326097.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Little Valley,21,36009,Cattaraugus,1902-01-01,2022-08-31,2022-08-31,,False,290322.0,28041.0,2,New York,2,New York,2,254504,False,Syracuse,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.6721502109601885,1.02,0.8091373463460964,1.21,7.2,11.43,2022-10-14,False,False,NY,36,,,,,,,14755,1,12959,False,,,7.0,,0.0,LITTLE VALLEY,290322.0,False,,False,False,C C BCORP INC,1104.0,835.0,7.0,0.0,0.0,3009714.0,NY,False,0.0,4.0,Commercial Lending Specialization,"Buffalo-Cheektowaga-Olean, NY",160.0,True,"Olean, NY",36460.0,False,True,,,False
6954,Cayuga Lake National Bank,New York,4665,0,True,165 Cayuga St,242022.0,N,,,,,,,,,,,,,,,,412,OCC,False,Union Springs,3,36011,Cayuga,1864-01-01,2022-08-31,2022-08-31,,False,219936.0,16799.0,2,New York,2,New York,2,63201,True,Syracuse,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.7065390971074677,0.65,0.8090205935039517,0.79,8.76,8.71,2022-10-14,False,False,NY,36,,,,,,,13160,1,6954,False,,,3.0,,0.0,UNION SPRINGS,219936.0,False,,False,False,CAYUGA LAKE BANK CORP,848.0,393.0,3.0,0.0,0.0,1249075.0,NY,False,0.0,8.0,All Other Under 1 Billion,"Syracuse-Auburn, NY",532.0,True,"Auburn, NY",12180.0,False,True,,,False
30530,Lake Shore Savings Bank,New York,43364,5506,True,128 E 4th St,693902.0,SB,,,,,,,,,,,,,,,,705506,OCC,False,Dunkirk,33,36013,Chautauqua,1891-01-01,2022-08-31,2022-08-31,,False,584784.0,75580.0,2,New York,2,New York,2,301574,True,Syracuse,False,False,DIF,,1951-12-19,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.8040583098319817,0.99,0.9697499304889604,1.19,7.05,8.88,2022-10-14,False,False,NY,36,,,,,,,14048,1,30530,False,,,12.0,,0.0,DUNKIRK,584784.0,False,,False,False,LAKE SHORE MHC,2834.0,1730.0,12.0,0.0,0.0,3793086.0,NY,False,0.0,4.0,Commercial Lending Specialization,,,False,"Jamestown-Dunkirk-Fredonia, NY",27460.0,False,True,,,False
30895,"Fidelity Bank, National Association",Kansas,43729,6081,True,100 E English St,2875506.0,N,,,,,,,,,,,,,,,,25188,OCC,False,Wichita,3,20173,Sedgwick,1956-01-01,2022-08-31,2022-08-31,,False,2304551.0,300636.0,11,Kansas City,11,Kansas City,10,762474,True,Wichita,False,False,DIF,,1957-12-30,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,OCC,2022-06-30,2022-06-30,False,1.2434495528536746,1.05,1.4289314257823338,1.38,12.22,10.17,2022-10-14,False,False,KS,20,Oklahoma Fidelity Bank,,,,,,67202,4,30895,False,,,20.0,,0.0,WICHITA,2304551.0,False,,False,False,FIDELITY FINANCIAL CORP,17591.0,7445.0,23.0,0.0,0.0,3223967.0,KS,False,0.0,4.0,Commercial Lending Specialization,"Wichita-Winfield, KS",556.0,True,"Wichita, KS",48620.0,True,False,,,False
19904,Centinel Bank of Taos,New Mexico,13679,10688,True,512 Paseo Del Pueblo Sur,386069.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Taos,21,35055,Taos,1969-03-01,2022-08-31,2022-08-31,,False,362042.0,21161.0,13,Dallas,13,Dallas,10,800853,False,Albuquerque,False,False,DIF,,1969-03-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.7344306133594487,1.84,1.7344306133594487,1.84,26.02,31.08,2022-10-14,False,False,NM,35,,,,,,,87571,4,19904,False,,,2.0,,0.0,TAOS,362042.0,False,,False,False,CENTINEL BANK SHARES INC,3377.0,1810.0,2.0,0.0,0.0,1061754.0,NM,True,0.0,7.0,Other Specialized Under 1 Billion,,,False,"Taos, NM",45340.0,False,True,,,False
109,Horatio State Bank,Arkansas,88,0,True,123 W Main St,250455.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Horatio,21,5133,Sevier,1905-05-05,2022-08-31,2022-08-31,,False,220588.0,29625.0,13,Dallas,13,Dallas,8,458142,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.3602951075688647,1.28,1.8465763752389697,1.74,11.21,10.72,2022-10-14,False,False,AR,5,,,,,,,71842,5,109,False,,,3.0,,0.0,HORATIO,220588.0,False,,False,False,PIONEER BANCSHARES HORATIO ARK,1684.0,798.0,3.0,0.0,0.0,1139091.0,AR,False,0.0,8.0,All Other Under 1 Billion,,,,,,,,,,
16600,First State Bank,New Mexico,10743,0,True,103 Manzanares Ave E,187021.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Socorro,21,35053,Socorro,1947-07-01,2022-08-31,2022-08-31,,False,167808.0,18945.0,13,Dallas,13,Dallas,11,497655,False,Albuquerque,False,False,DIF,,1947-07-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,0.5605297297889082,0.58,0.6700081926383044,0.7,5.48,5.72,2022-10-14,False,False,NM,35,,,,,,,87801,4,16600,False,,,4.0,,0.0,SOCORRO,167808.0,False,,False,False,BBS CORP,512.0,269.0,4.0,0.0,0.0,2049142.0,NM,False,0.0,7.0,Other Specialized Under 1 Billion,,,,,,,,,,
28362,Century Bank,New Mexico,41196,1441,True,100 S Federal Pl,1235526.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Santa Fe,21,35049,Santa Fe,1910-01-01,2022-08-31,2022-08-31,,False,1109591.0,90775.0,13,Dallas,13,Dallas,10,83375,False,Albuquerque,False,False,DIF,,1952-03-14,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.096727906913609,1.16,1.096727906913609,1.16,13.48,15.68,2022-10-14,False,False,NM,35,,,,,,,87501,4,28362,False,,,9.0,,0.0,SANTA FE,1109591.0,False,,False,False,CENTURY FINL SERVICES CORP,6800.0,3621.0,9.0,0.0,0.0,3632756.0,NM,True,1.0,4.0,Commercial Lending Specialization,"Albuquerque-Santa Fe-Las Vegas, NM",106.0,True,"Santa Fe, NM",42140.0,True,False,,,False
14904,First Community Bank,Iowa,9333,0,True,119 S Fulton St,118433.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Newell,21,19021,Buena Vista,1912-01-01,2022-08-31,2022-08-31,,False,102614.0,10731.0,11,Kansas City,11,Kansas City,7,233246,False,Sioux City,False,False,DIF,,1934-12-04,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.3823589087053818,0.45,0.3995050481092106,0.47,3.77,4.79,2022-10-14,False,False,IA,19,,,,,,,50568,4,14904,False,,,4.0,,0.0,NEWELL,102614.0,False,,True,False,NEWELL BANCSHARES INC,223.0,134.0,4.0,0.0,0.0,2382335.0,IA,True,1.0,2.0,Agricultural Specialization,,,False,"Storm Lake, IA",44740.0,False,True,,,False
21805,First State Bank of DeQueen,Arkansas,15105,11699,True,402 W Collin Raye Dr,306489.0,SM,,,,,,,,,,,,,,,,0,STATE,False,De Queen,13,5133,Sevier,1974-11-01,2022-08-31,2022-08-31,,False,274550.0,20579.0,13,Dallas,13,Dallas,8,519146,False,Little Rock,False,False,DIF,,1974-11-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FED,2022-06-30,2022-06-30,True,1.4955336784785014,1.57,1.4955336784785014,1.57,19.05,21.81,2022-10-14,False,False,AR,5,,,,,,,71832,5,21805,False,,,7.0,,0.0,DEQUEEN,274550.0,False,,True,False,FIRST STATE BANCSHARES INC,2323.0,1214.0,7.0,0.0,0.0,2032724.0,AR,True,0.0,2.0,Agricultural Specialization,,,,,,,,,,
16854,Community 1st Bank Las Vegas,New Mexico,10953,14210,True,600 Douglas Ave,167940.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Las Vegas,21,35047,San Miguel,1949-11-23,2022-08-31,2022-08-31,,False,157801.0,9753.0,13,Dallas,13,Dallas,10,768458,False,Albuquerque,False,False,DIF,,1949-11-23,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,0.6617267748330352,0.74,0.6617267748330352,0.74,9.08,11.59,2022-10-14,False,False,NM,35,,,,,,,87701,4,16854,False,,,4.0,,0.0,LAS VEGAS,157801.0,False,,False,False,FNB FINANCIAL CORP,558.0,312.0,4.0,0.0,0.0,2921695.0,NM,True,0.0,7.0,Other Specialized Under 1 Billion,"Albuquerque-Santa Fe-Las Vegas, NM",106.0,True,"Las Vegas, NM",29780.0,False,True,,,False
3864,The First National Bank of Fort Smith,Arkansas,2519,10598,True,602 Garrison Ave,1907214.0,N,,,,,,,,,,,,,,,,1950,OCC,False,Fort Smith,3,5131,Sebastian,1872-02-29,2022-08-31,2022-08-31,,False,1689119.0,192029.0,13,Dallas,13,Dallas,8,397540,True,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,OCC,2022-06-30,2022-06-30,False,1.4122079834332444,1.81,1.8499259293938215,2.37,14.26,18.05,2022-10-14,False,False,AR,5,"National Bank of Sallisaw""a division of First National Bank of Fort Smith""","First National Bank of NWA ""a division of First National Bank of Fort Smith",,,,,72901,5,3864,False,,,21.0,,0.0,FORT SMITH,1689119.0,False,True,False,False,FIRST BANK CORP,13373.0,8554.0,21.0,0.0,0.0,1491360.0,AR,False,1.0,4.0,Commercial Lending Specialization,,,False,"Fort Smith, AR-OK",22900.0,True,False,,,False
35441,Four Corners Community Bank,New Mexico,80040,52524,True,500 W Main St,482893.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Farmington,21,35045,San Juan,2000-03-01,2022-08-31,2022-08-31,,False,407007.0,41280.0,13,Dallas,13,Dallas,10,2855866,False,Albuquerque,False,False,DIF,,2000-03-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.7777949839302996,1.91,1.7777949839302996,1.91,18.71,21.48,2022-10-14,False,False,NM,35,,,,,,,87401,4,35441,False,,,7.0,,0.0,,407007.0,False,,False,False,,4286.0,2318.0,7.0,0.0,0.0,,,True,0.0,4.0,Commercial Lending Specialization,,,False,"Farmington, NM",22140.0,True,False,,,False
1164,The Citizens Bank,New Mexico,796,9949,True,500 W Broadway,834104.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Farmington,21,35045,San Juan,1905-01-01,2022-08-31,2022-08-31,,False,772464.0,35667.0,13,Dallas,13,Dallas,10,961259,False,Albuquerque,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.7933887466160512,1.8,1.7933887466160512,1.8,29.25,35.66,2022-10-14,False,False,NM,35,,,,,,,87401,4,1164,False,,,6.0,,0.0,FARMINGTON,772464.0,False,True,False,False,CITIZENS BK EMPLOYEE STK OWNERSHIP&RETIREMENT SVG PLAN,7562.0,3794.0,6.0,0.0,0.0,2749031.0,NM,True,0.0,7.0,Other Specialized Under 1 Billion,,,False,"Farmington, NM",22140.0,True,False,,,False
2244,The James Polk Stone Community Bank,New Mexico,1493,13798,True,109 E 2nd St,323252.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Portales,21,35041,Roosevelt,1906-07-30,2022-08-31,2022-08-31,,False,289737.0,14123.0,13,Dallas,13,Dallas,11,785857,False,Albuquerque,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.3732039985922189,1.34,1.3732039985922189,1.34,21.58,25.88,2022-10-14,False,False,NM,35,,,,,,,88130,4,2244,False,,,9.0,,0.0,PORTALES,289737.0,False,,False,False,JAMES POLK STONE CMTY BANCSHARES,2224.0,1087.0,9.0,0.0,0.0,1104978.0,NM,True,0.0,8.0,All Other Under 1 Billion,"Clovis-Portales, NM",188.0,True,"Portales, NM",38780.0,False,True,,,False
15555,Central Bank,Iowa,9849,10364,True,600 Lake Ave,1790652.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Storm Lake,13,19021,Buena Vista,1879-01-01,2022-08-31,2022-08-31,,False,1590203.0,175839.0,11,Kansas City,11,Kansas City,7,546544,False,Sioux City,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,1.143424826909645,1.31,1.479320703708643,1.65,11.49,13.4,2022-10-14,False,False,IA,19,,,,,,,50588,4,15555,False,,,24.0,,0.0,STORM LAKE,1590203.0,False,,False,False,COMMERCIAL FINANCIAL CORP,10117.0,5869.0,24.0,0.0,0.0,1978674.0,IA,False,1.0,4.0,Commercial Lending Specialization,,,False,"Storm Lake, IA",44740.0,False,True,,,False
17643,First National Bank,New Mexico,11608,13830,True,414 10th St,450197.0,N,,,,,,,,,,,,,,,,14786,OCC,False,Alamogordo,3,35035,Otero,1956-08-23,2022-08-31,2022-08-31,,False,437689.0,10530.0,13,Dallas,13,Dallas,11,823450,True,Albuquerque,False,False,DIF,,1956-08-23,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,OCC,2022-06-30,2022-06-30,False,1.1828249261282433,1.16,1.1828249261282433,1.16,19.53,27.03,2022-10-14,False,False,NM,35,,,,,,,88310,4,17643,False,,,6.0,,0.0,ALAMOGORDO,437689.0,False,,False,False,FIRST ALAMOGORDO BCORP NV INC,2698.0,1304.0,6.0,0.0,0.0,2522337.0,NM,True,1.0,4.0,Commercial Lending Specialization,,,False,"Alamogordo, NM",10460.0,False,True,,,False
90215,Avidia Bank,Massachusetts,17806,10957,True,42 Main St,2413220.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Hudson,41,25017,Middlesex,1869-02-26,2022-08-31,2022-08-31,,False,2198360.0,183653.0,2,New York,2,New York,1,619701,False,North Boston,False,False,DIF,,1985-11-27,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.1328241461199942,-0.16,0.2011672908366032,-0.17,1.64,-2.08,2022-10-14,False,False,MA,25,,,,,,,1749,1,90215,False,,,10.0,,0.0,HUDSON,2198360.0,False,,False,False,ASSABET VALLEY BCORP,1582.0,-978.0,10.0,0.0,0.0,2465528.0,MA,False,0.0,4.0,Commercial Lending Specialization,"Boston-Worcester-Providence, MA-RI-NH-CT",148.0,True,"Boston-Cambridge-Newton, MA-NH",14460.0,True,False,"Cambridge-Newton-Framingham, MA",15764.0,True
18514,First New Mexico Bank,New Mexico,12406,0,True,300 S Gold Ave,261481.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Deming,21,35029,Luna,1962-04-30,2022-08-31,2022-08-31,,False,226303.0,32228.0,13,Dallas,13,Dallas,11,712956,False,Albuquerque,False,False,DIF,,1962-04-30,False,False,True,True,True,False,False,0,False,West,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.2919647505736709,1.34,1.6112921575811334,1.66,10.57,11.04,2022-10-14,False,False,NM,35,,,,,,,88030,4,18514,False,,,3.0,,0.0,DEMING,226303.0,False,True,False,False,FIRST NM FINANCIAL CORP,1675.0,877.0,3.0,0.0,0.0,1107830.0,NM,False,0.0,7.0,Other Specialized Under 1 Billion,,,False,"Deming, NM",19700.0,False,True,,,False
1296,Farmers Bank,Arkansas,871,0,True,71 W Center St,267370.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Greenwood,21,5131,Sebastian,1907-08-01,2022-08-31,2022-08-31,,False,235512.0,31020.0,13,Dallas,13,Dallas,8,325141,False,Little Rock,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,5,FDIC,2022-06-30,2022-06-30,True,1.041097722738065,1.07,1.2640308539453593,1.29,7.72,8.58,2022-10-14,False,False,AR,5,,,,,,,72936,5,1296,False,,,11.0,,0.0,GREENWOOD,235512.0,False,,False,False,WILKINSON BANKING CORP,1401.0,722.0,11.0,0.0,0.0,1417511.0,AR,False,1.0,8.0,All Other Under 1 Billion,,,False,"Fort Smith, AR-OK",22900.0,True,False,,,False
90188,Easthampton Savings Bank,Massachusetts,17779,15456,True,36 Main St,1751230.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Easthampton,15,25015,Hampshire,1869-02-10,2022-08-31,2022-08-31,,False,1516544.0,160781.0,2,New York,2,New York,1,859002,False,Windsor,False,False,DIF,,1985-09-05,False,False,False,True,True,False,False,0,False,Northeast,2022-08-31,1,FED,2022-06-30,2022-06-30,True,1.0662590179802396,1.15,1.4373045308701946,1.53,11.55,12.44,2022-10-14,False,False,MA,25,,,,,,,1027,1,90188,False,,,11.0,,0.0,EASTHAMPTON,1516544.0,False,True,False,False,HOMETOWN FINANCIAL GROUP MHC,9121.0,4947.0,11.0,0.0,0.0,3728930.0,MA,False,0.0,4.0,Commercial Lending Specialization,,,False,"Springfield, MA",44140.0,True,False,,,False
7230,"NBT Bank, National Association",New York,4765,10286,True,52 S Broad St,11628778.0,N,,,,,,,,,,,,,,,,1354,OCC,False,Norwich,3,36017,Chenango,1856-03-03,2022-08-31,2022-08-31,,False,10147232.0,1236848.0,2,New York,2,New York,2,702117,True,Syracuse,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,1.2203268157789635,1.23,1.5747788676879733,1.58,11.4,11.63,2022-10-14,False,False,NY,36,,,,,,,13815,1,7230,True,2021-03-31,,142.0,,0.0,NORWICH,10147232.0,False,,False,False,NBT BCORP INC,72417.0,36279.0,142.0,0.0,0.0,1139279.0,NY,False,1.0,4.0,Commercial Lending Specialization,,,,,,,,,,
15947,Iowa State Bank,Iowa,10178,0,True,100 N Main St,421284.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Clarksville,21,19023,Butler,1918-01-01,2022-08-31,2022-08-31,,False,377640.0,36711.0,11,Kansas City,11,Kansas City,7,865142,False,Des Moines,False,False,DIF,,1943-05-27,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.0695560829837634,0.89,1.124058723100967,0.94,12.26,10.35,2022-10-14,False,False,IA,19,,,,,,,50619,4,15947,False,,,3.0,,0.0,KESLEY,377640.0,False,,True,False,CLARKEL INC,2296.0,956.0,3.0,0.0,0.0,1209798.0,IA,True,1.0,2.0,Agricultural Specialization,,,,,,,,,,
12857,Denver Savings Bank,Iowa,8138,13743,True,121 S State St,219699.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Denver,21,19017,Bremer,1902-01-01,2022-08-31,2022-08-31,,False,184535.0,21415.0,11,Kansas City,11,Kansas City,7,220844,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.7502964078088761,0.89,0.915922755974165,1.1,7.23,8.96,2022-10-14,False,False,IA,19,,,,,,,50622,4,12857,False,,,2.0,,0.0,WELLSBURG,184535.0,False,True,False,False,PSB CORP,829.0,494.0,2.0,0.0,0.0,1210468.0,IA,False,1.0,4.0,Commercial Lending Specialization,,,False,"Waterloo-Cedar Falls, IA",47940.0,True,False,,,False
7274,WSB Municipal Bank,New York,4780,0,True,111 Clinton St,164912.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Watertown,21,36045,Jefferson,1913-04-24,2022-08-31,2022-08-31,,False,119470.0,9025.0,2,New York,2,New York,2,858818,False,Syracuse,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,1.0149478413247246,1.63,1.270154888332216,2.05,14.62,27.36,2022-10-14,False,False,NY,36,,,,,,,13601,1,7274,False,,,1.0,,15990.0,,119470.0,False,,False,False,,863.0,682.0,1.0,0.0,0.0,,,False,0.0,7.0,Other Specialized Under 1 Billion,,,False,"Watertown-Fort Drum, NY",48060.0,True,False,,,False
28942,"Carthage Savings and Loan, National Association",New York,41776,2657,True,313 State St,290333.0,N,,,,,,,,,,,,,,,,25272,OCC,False,Carthage,3,36045,Jefferson,1888-01-01,2022-08-31,2022-08-31,,False,242718.0,39067.0,2,New York,2,New York,2,900678,True,Syracuse,False,False,DIF,,1951-09-19,False,False,True,True,True,False,False,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.7688708562330216,0.75,0.975579097327458,0.95,6.65,6.31,2022-10-14,False,False,NY,36,,,,,,,13619,1,28942,False,,,4.0,,0.0,CARTHAGE,242718.0,False,,False,False,RIVERBANK FINANCIAL CORP MHC,1101.0,541.0,4.0,0.0,0.0,3793862.0,NY,False,0.0,5.0,Mortgage Lending Specialization,,,False,"Watertown-Fort Drum, NY",48060.0,True,False,,,False
34666,The Community Bank,Kansas,61118,52580,True,2320 N Kansas Ave,163636.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Liberal,21,20175,Seward,1998-04-06,2022-08-31,2022-08-31,,False,149015.0,11170.0,11,Kansas City,11,Kansas City,10,2621940,False,Wichita,False,False,DIF,,1998-04-06,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,0.7498716382147975,0.89,0.9719673781956132,1.15,9.45,12.47,2022-10-14,False,False,KS,20,,,,,,,67901,4,34666,False,,,2.0,,0.0,LIBERAL,149015.0,False,,False,False,LIGHT BANCSHARES CORP,628.0,373.0,2.0,0.0,0.0,2621913.0,KS,False,0.0,4.0,Commercial Lending Specialization,,,False,"Liberal, KS",30580.0,False,True,,,False
90300,Westfield Bank,Massachusetts,17889,17968,True,141 Elm St,2573039.0,SB,,,,,,,,,,,,,,,,717968,OCC,False,Westfield,33,25013,Hampden,1853-04-15,2022-08-31,2022-08-31,,False,2303470.0,220605.0,2,New York,2,New York,1,892205,True,Windsor,False,False,DIF,,1985-07-10,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,OCC,2022-06-30,2022-06-30,False,0.964981983972867,1.0,1.2617488163023496,1.29,11.05,11.57,2022-10-14,False,False,MA,25,,,,,,,1085,1,90300,False,,,27.0,,0.0,WESTFIELD,2303470.0,False,,False,False,WESTERN NEW ENGLAND BCORP INC,12314.0,6397.0,27.0,0.0,0.0,3866382.0,MA,False,0.0,4.0,Commercial Lending Specialization,,,False,"Springfield, MA",44140.0,True,False,,,False
4519,First Bank,Iowa,2987,11913,True,316 E Bremer Ave,640613.0,SM,,,,,,,,,,,,,,,,0,STATE,False,Waverly,13,19017,Bremer,1864-01-01,2022-08-31,2022-08-31,,False,569590.0,66954.0,11,Kansas City,11,Kansas City,7,376442,False,Cedar Rapids,False,False,DIF,,1934-01-01,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FED,2022-06-30,2022-06-30,True,0.8866188705193643,0.99,1.1391561603378515,1.27,8.41,9.64,2022-10-14,False,False,IA,19,,,,,,,50677,4,4519,False,,,8.0,,0.0,WAVERLY,569590.0,False,,True,False,FIRST OF WAVERLY CORP,2914.0,1624.0,8.0,0.0,0.0,1206395.0,IA,False,1.0,2.0,Agricultural Specialization,,,False,"Waterloo-Cedar Falls, IA",47940.0,True,False,,,False
18384,Northeast Security Bank,Iowa,12292,12274,True,1150 W 1st St,414776.0,NM,,,,,,,,,,,,,,,,0,STATE,False,Sumner,21,19017,Bremer,1888-01-01,2022-08-31,2022-08-31,,False,364073.0,40145.0,11,Kansas City,11,Kansas City,7,442244,False,Cedar Rapids,False,False,DIF,,1961-05-11,False,False,True,True,True,False,False,0,False,Western,2022-08-31,4,FDIC,2022-06-30,2022-06-30,True,1.1286338856551337,1.3,1.411376536098759,1.62,10.89,13.12,2022-10-14,False,False,IA,19,,,,,,,50674,4,18384,False,,,8.0,,0.0,SUMNER,364073.0,False,,True,False,INDEPENDENCE BANCSHARES INC,2415.0,1365.0,8.0,0.0,0.0,1206201.0,IA,False,1.0,2.0,Agricultural Specialization,,,False,"Waterloo-Cedar Falls, IA",47940.0,True,False,,,False
33818,Priority Bank,Arkansas,48118,11025,True,3401 E Mission Blvd,92178.0,SB,,,,,,,,,,,,,,,,711025,OCC,False,Fayetteville,33,5143,Washington,1993-07-03,2022-08-31,2022-08-31,,False,69406.0,9350.0,13,Dallas,13,Dallas,8,2059990,True,Little Rock,False,False,DIF,,1993-07-03,False,False,False,True,True,False,True,0,False,Western,2022-08-31,5,OCC,2022-06-30,2022-06-30,False,2.0516579431470854,2.78,2.0516579431470854,2.78,20.56,27.29,2022-10-14,False,False,AR,5,,,,,,,72703,5,33818,False,,,3.0,,0.0,FAYETTEVILLE,69406.0,False,,False,False,PRIORITY ONE HOLDING CO,961.0,643.0,3.0,0.0,0.0,3832033.0,AR,True,0.0,5.0,Mortgage Lending Specialization,,,False,"Fayetteville-Springdale-Rogers, AR",22220.0,True,False,,,False
90245,Monson Savings Bank,Massachusetts,17835,8424,True,146 Main St,630211.0,SI,,,,,,,,,,,,,,,,0,STATE,False,Monson,41,25013,Hampden,1872-03-27,2022-08-31,2022-08-31,,False,573118.0,48956.0,2,New York,2,New York,1,951102,False,Windsor,False,False,DIF,,1985-07-01,False,False,False,True,True,False,True,0,False,Northeast,2022-08-31,1,FDIC,2022-06-30,2022-06-30,True,0.7967801974956001,0.9,1.037971249895827,1.18,9.69,11.34,2022-10-14,False,False,MA,25,,,,,,,1057,1,90245,False,,,6.0,,0.0,MONSON,573118.0,False,,False,False,MONSON FINANCIAL SERVICES MHC,2438.0,1405.0,6.0,0.0,0.0,3370508.0,MA,False,0.0,4.0,Commercial Lending Specialization,,,False,"Springfield, MA",44140.0,True,False,,,False
